,Ticker,Position,Date,Company Name,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Daily return,1-week (5-day) moving average daily return,Rolling cumulative sum of volume,Daily P&L,Cumulative Daily P&L,Cumulative Daily Portfolio P&L
15,TSLA,11000.0,2021-10-04,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,781.530029296875,0.0,806.969970703125,776.1199951171875,796.5,0.0,30483300.0,3.0346245256189963,1.1292090388330556,808179352440.0,33380.86978180896,3644034.4760643984,14350052.343457593
0,A,1000.0,2021-10-05,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,152.58914184570312,0.0,155.33121949990783,151.9011271999116,153.0378424188796,0.0,1494300.0,-0.20860840230979988,0.7403139998616544,808439218036.0,-208.60840230979989,-88577.41039012864,14349843.735055283
1,AAL,2000.0,2021-10-05,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,21.469999313354492,0.0,21.850000381469727,21.25,21.5,0.0,22580100.0,-0.8592953662779965,0.5346314231670621,808461798136.0,-1718.590732555993,-540931.7016378754,14348125.144322727
2,AAP,3000.0,2021-10-05,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,206.64144897460938,0.0,208.8361875622783,204.14024046359805,205.94941768236032,0.0,460700.0,8.624660250737731,1.751645196478289,808462258836.0,25873.980752213196,7804482.285026262,14373999.12507494
3,AAPL,-4000.0,2021-10-05,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,140.51861572265625,0.0,141.64388481206058,138.77594988429604,138.90540992320882,0.0,80861100.0,-0.3199882384684489,1.8626961559492798,808543119936.0,1279.9529538737956,283738.0864861919,14375279.078028813
4,ABBV,5000.0,2021-10-05,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,106.18456268310547,0.0,107.22207019337495,105.78700941207734,106.06820400428147,0.0,7146900.0,-0.24433811038472247,1.3984860266595058,808550266836.0,-1221.6905519236125,-266244.3279693635,14374057.38747689
5,ABC,-6000.0,2021-10-05,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,117.43445587158203,0.0,119.00869374205799,116.61268019583164,117.30574702206358,0.0,730000.0,0.10594659811379983,1.4613970267442258,808550996836.0,-635.679588682799,-85502.46772100305,14373421.707888206
6,ABMD,7000.0,2021-10-05,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,332.4700012207031,0.0,334.55999755859375,315.3599853515625,315.3599853515625,0.0,382600.0,1.8311111824307227,1.9994783364859692,808551379436.0,12817.778277015059,2695359.220579714,14386239.486165222
7,ABT,-8000.0,2021-10-05,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,114.57191467285156,0.0,115.62983594175944,114.22586706961476,114.79932169399116,0.0,4238400.0,-0.6553917218029081,0.1434679419778412,808555617836.0,5243.133774423264,947399.1137055205,14391482.619939646
8,ACN,9000.0,2021-10-05,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,322.3595275878906,0.0,324.55075486437806,318.0861245436009,318.2348449002014,0.0,1628800.0,1.8135998993152505,0.5701855695345811,808557246636.0,16322.399093837254,2224482.091788747,14407805.019033482
9,ADBE,-10000.0,2021-10-05,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,566.7000122070312,0.0,570.2899780273438,559.2100219726562,563.9099731445312,0.0,2337800.0,0.7579750673028323,0.7706482050720921,808559584436.0,-7579.750673028323,-1278983.8015622122,14400225.268360455
10,ADI,-14000.0,2021-10-05,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,163.17922973632812,0.0,164.52121352172307,161.78792037922307,163.0509621705776,0.0,2899100.0,-0.712053597633038,0.6070481659227246,808562483536.0,9968.750366862532,650082.0094952403,14410194.018727317
11,ADM,15000.0,2021-10-05,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,61.32590866088867,0.0,61.55238475587407,59.89812474712232,60.41015537110589,0.0,2128000.0,-0.6241806707876875,0.11598979527904256,808564611536.0,-9362.710061815313,-394395.9928474348,14400831.308665503
12,ADP,-16000.0,2021-10-05,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,203.75999450683594,0.0,204.7100067138672,199.3300018310547,200.07000732421875,0.0,1039000.0,2.3225760360691776,0.7115833468534596,808565650536.0,-37161.21657710684,-752669.1867093911,14363670.092088396
13,AMZN,-12000.0,2021-10-05,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,161.0500030517578,0.0,163.0364990234375,160.1230010986328,160.22500610351562,0.0,65384000.0,-0.3849365179856383,0.15454824828403754,808705574836.0,4619.23821582766,465800.697671866,14368289.330304224
14,CCL,13000.0,2021-10-05,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,25.420000076293945,0.0,26.010000228881836,25.270000457763672,25.530000686645508,0.0,26161500.0,-0.8502279114898875,-0.14250693734635264,808917839589.0,-11052.962849368538,-950836.7245256661,14357236.367454855
15,TSLA,11000.0,2021-10-05,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,780.5900268554688,0.0,797.3099975585938,774.2000122070312,784.7999877929688,0.0,18432600.0,2.9981539796665784,1.1192174270526605,810309022559.0,32979.69377633236,3677014.1698407307,14390216.061231187
0,A,1000.0,2021-10-06,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,153.2073516845703,0.0,153.81559497614438,151.18320102232872,152.11052974579843,0.0,1794700.0,-0.21660558530127372,0.7582634429225791,810535890599.0,-216.60558530127372,-88794.01597542992,14389999.455645885
1,AAL,2000.0,2021-10-06,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,20.540000915527344,0.0,21.010000228881836,20.309999465942383,20.700000762939453,0.0,37908500.0,-0.8659333204987711,0.5534548166311105,810573799099.0,-1731.8666409975424,-542663.568278873,14388267.589004887
2,AAP,3000.0,2021-10-06,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,208.89549255371094,0.0,209.4194601564325,203.98204798202764,205.2672575130079,0.0,512600.0,9.170179320478757,1.8696093112791197,810574311699.0,27510.537961436272,7831992.822987698,14415778.126966324
3,AAPL,-4000.0,2021-10-06,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,141.40487670898438,0.0,141.5542419796849,137.7900852096385,138.8854811775734,0.0,83221100.0,-0.3230831600034331,1.98039801145277,810657532799.0,1292.3326400137325,285030.4191262056,14417070.459606338
4,ABBV,5000.0,2021-10-06,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,106.00033569335938,0.0,106.33970594448054,104.86586625487573,105.980946278031,0.0,5710300.0,-0.25037708627608823,1.5028360336799955,810663243099.0,-1251.885431380441,-267496.2134007439,14415818.574174957
5,ABC,-6000.0,2021-10-06,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,115.74140167236328,0.0,117.31563950298167,113.60280587932019,116.6225802480766,0.0,919900.0,0.09189655782961975,1.5645364623061744,810664162999.0,-551.3793469777185,-86053.84706798077,14415267.19482798
6,ABMD,7000.0,2021-10-06,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,337.29998779296875,0.0,338.0400085449219,329.3500061035156,330.0,0.0,209500.0,1.9142552528246182,2.120574176970852,810664372499.0,13399.786769772327,2708759.0073494865,14428666.981597751
7,ABT,-8000.0,2021-10-06,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,115.1750259399414,0.0,115.2541246877819,113.10862206969287,114.44338138059624,0.0,5498900.0,-0.6585383038595464,0.15483065210319147,810669871399.0,5268.3064308763705,952667.4201363969,14433935.288028628
8,ACN,9000.0,2021-10-06,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,322.4289245605469,0.0,322.57764490979196,317.78866811331716,320.3665681894689,0.0,2166400.0,1.7994690856738254,0.5793411012386432,810672037799.0,16195.221771064429,2240677.313559811,14450130.509799693
9,ADBE,-10000.0,2021-10-06,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,570.3099975585938,0.0,572.1599731445312,560.2100219726562,561.239990234375,0.0,2043200.0,0.7687929156352685,0.7831751016209145,810674080999.0,-7687.929156352685,-1286671.730718565,14442442.580643341
10,ADI,-14000.0,2021-10-06,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,163.85023498535156,0.0,164.06732171252276,160.97878195866156,161.61030287680146,0.0,2754000.0,-0.7126996972054351,0.6222558506139036,810676834999.0,9977.795760876092,660059.8052561164,14452420.376404217
11,ADM,15000.0,2021-10-06,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,61.345603942871094,0.0,61.384992070501,59.9572043721148,61.040355344385766,0.0,1827800.0,-0.6255995363793315,0.11428489277311375,810678662799.0,-9383.993045689973,-403779.9858931248,14443036.383358527
12,ADP,-16000.0,2021-10-06,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,204.99000549316406,0.0,205.2100067138672,202.13999938964844,202.3300018310547,0.0,1486100.0,2.341559823651972,0.7143045182754175,810680148899.0,-37464.957178431556,-790134.1438878226,14405571.426180096
13,AMZN,-12000.0,2021-10-06,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,163.10049438476562,0.0,163.2169952392578,159.93099975585938,160.67649841308594,0.0,50660000.0,-0.3850323749715787,0.15213725635297912,810811693699.0,4620.388499658945,470421.08617152495,14410191.814679755
14,CCL,13000.0,2021-10-06,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,24.899999618530273,0.0,25.139999389648438,24.360000610351562,25.020000457763672,0.0,36943300.0,-0.8548821437810478,-0.13358607276328502,811025399624.0,-11113.467869153621,-961950.1923948197,14399078.346810602
15,TSLA,11000.0,2021-10-06,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,782.75,0.0,786.6599731445312,773.219970703125,776.2000122070312,0.0,14632800.0,3.027566107656554,1.1304585172135029,812446038595.0,33303.227184222094,3710317.397024953,14432381.573994825
0,A,1000.0,2021-10-07,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,154.87255859375,0.0,157.02632446279708,154.51359507977025,154.61329786903443,0.0,1002800.0,-0.20534031880095402,0.7627701114343008,812657257003.0,-205.340318800954,-88999.35629423088,14432176.233676024
1,AAL,2000.0,2021-10-07,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,20.170000076293945,0.0,20.899999618530273,20.079999923706055,20.84000015258789,0.0,29167200.0,-0.8697638867760791,0.5567845250967011,812686424203.0,-1739.5277735521581,-544403.0960524251,14430436.705902472
2,AAP,3000.0,2021-10-07,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,212.05908203125,0.0,212.48418157486927,209.9236582840656,209.9236582840656,0.0,321400.0,9.51358855870733,1.9439462217835104,812686745603.0,28540.765676121988,7860533.58866382,14458977.471578594
3,AAPL,-4000.0,2021-10-07,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,142.689453125,0.0,143.61556331973466,142.12184994325273,142.46042132849414,0.0,61732700.0,-0.3271240648680511,2.0541585014277546,812748478303.0,1308.4962594722044,286338.9153856778,14460285.967838066
4,ABBV,5000.0,2021-10-07,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,107.5032730102539,0.0,108.39533408967073,106.23304804515625,106.44636860712914,0.0,7842600.0,-0.24659271827134976,1.5729535139983377,812756320903.0,-1232.9635913567488,-268729.17699210066,14459053.00424671
5,ABC,-6000.0,2021-10-07,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,117.39484405517578,0.0,118.1671122114924,115.87010619746748,116.0879269705371,0.0,679900.0,0.09201181292385763,1.6324239403432999,812757000803.0,-552.0708775431458,-86605.9179455239,14458500.933369167
6,ABMD,7000.0,2021-10-07,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,340.29998779296875,0.0,344.0400085449219,338.82000732421875,339.04998779296875,0.0,193600.0,1.8987643412433612,2.186129585947188,812757194403.0,13291.35038870353,2722050.35773819,14471792.283757871
7,ABT,-8000.0,2021-10-07,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,116.57901000976562,0.0,117.36997491057858,116.12419595128964,116.2230731642545,0.0,4505800.0,-0.657422820477179,0.15192731011028612,812761700203.0,5259.382563817432,957926.8027002143,14477051.66632169
8,ACN,9000.0,2021-10-07,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,323.47991943359375,0.0,326.73206883089415,323.03372813098963,325.2150607638889,0.0,1188400.0,1.7747698269739671,0.5723060884786898,812762888603.0,15972.928442765704,2256650.2420025766,14493024.594764454
9,ADBE,-10000.0,2021-10-07,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,578.9600219726562,0.0,586.1500244140625,576.1900024414062,578.4600219726562,0.0,2648500.0,0.789786590111691,0.779581950155298,812765537103.0,-7897.865901116909,-1294569.596619682,14485126.728863338
10,ADI,-14000.0,2021-10-07,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,164.76791381835938,0.0,167.0473094848681,164.53110287533318,165.21194939318042,0.0,2174100.0,-0.7154070962327322,0.61809816832398,812767711203.0,10015.69934725825,670075.5046033746,14495142.428210596
11,ADM,15000.0,2021-10-07,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,62.0545768737793,0.0,62.56661127787808,61.40468777554982,61.83794592228324,0.0,1925200.0,-0.6233819107390748,0.11366891792749283,812769636403.0,-9350.728661086121,-413130.7145542109,14485791.69954951
12,ADP,-16000.0,2021-10-07,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,207.57000732421875,0.0,208.80999755859375,206.02999877929688,206.52000427246094,0.0,1439600.0,2.344958869777193,0.7141452559783673,812771076003.0,-37519.341916435085,-827653.4858042577,14448272.357633075
13,AMZN,-12000.0,2021-10-07,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,165.1215057373047,0.0,166.28750610351562,164.1529998779297,164.57699584960938,0.0,48182000.0,-0.37308383760133346,0.14733087161965203,812903805203.0,4477.006051216002,474898.09222274093,14452749.363684291
14,CCL,13000.0,2021-10-07,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,24.489999771118164,0.0,25.280000686645508,24.399999618530273,25.219999313354492,0.0,26234900.0,-0.8560412927124081,-0.14363633562635933,813113203008.0,-11128.536805261307,-973078.729200081,14441620.82687903
15,TSLA,11000.0,2021-10-07,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,793.6099853515625,0.0,805.0,783.3800048828125,785.4600219726562,0.0,19195800.0,3.0556034596363544,1.1310692255775125,814455899063.0,33611.6380559999,3743929.0350809526,14475232.46493503
0,A,1000.0,2021-10-08,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,152.03076171875,0.0,156.46793900130325,151.66183249301457,155.73006533500126,0.0,904100.0,-0.2325826829899881,0.7549470892620691,814658485834.0,-232.58268298998811,-89231.93897722087,14474999.882252041
1,AAL,2000.0,2021-10-08,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,20.06999969482422,0.0,20.290000915527344,19.8799991607666,20.239999771118164,0.0,21691000.0,-0.8679872450290501,0.550015361366061,814680176834.0,-1735.9744900581002,-546139.0705424832,14473263.907761984
2,AAP,3000.0,2021-10-08,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,211.7130584716797,0.0,212.84998101416204,210.65524245874974,211.3274971084397,0.0,351500.0,9.548732520722341,1.9537578546354624,814680528334.0,28646.197562167024,7889179.786225988,14501910.105324151
3,AAPL,-4000.0,2021-10-08,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,142.30108642578125,0.0,143.57572060840803,141.96251504489183,143.42635535061507,0.0,58773200.0,-0.3278587185267247,2.0636224116800883,814739301534.0,1311.4348741068989,287650.3502597847,14503221.540198257
4,ABBV,5000.0,2021-10-08,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,107.80384826660156,0.0,108.35653904231815,107.28024531102011,107.67779858011048,0.0,5019800.0,-0.24242427816720932,1.5755759192020329,814744321334.0,-1212.1213908360467,-269941.2983829367,14502009.41880742
5,ABC,-6000.0,2021-10-08,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,118.18692779541016,0.0,118.69186775158522,116.9691149899381,117.35524909938005,0.0,665100.0,0.09631455366167434,1.6413553665323655,814744986434.0,-577.8873219700461,-87183.80526749395,14501431.531485451
6,ABMD,7000.0,2021-10-08,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,337.1300048828125,0.0,343.5799865722656,333.3500061035156,340.29998779296875,0.0,114200.0,1.8525151738135384,2.185455850300883,814745100634.0,12967.606216694769,2735017.9639548846,14514399.137702147
7,ABT,-8000.0,2021-10-08,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,117.0535888671875,0.0,117.98298036881582,116.49002344547664,116.756972311225,0.0,7193200.0,-0.652793915783688,0.14515056299967738,814752293834.0,5222.351326269503,963149.1540264838,14519621.489028417
8,ACN,9000.0,2021-10-08,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,322.4289245605469,0.0,324.848209769813,321.78444954150893,323.9657519335192,0.0,1229800.0,1.7545411266833038,0.561630532041683,814753523634.0,15790.870140149735,2272441.1121427263,14535412.359168567
9,ADBE,-10000.0,2021-10-08,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,576.8599853515625,0.0,583.6099853515625,575.52001953125,581.2999877929688,0.0,2050700.0,0.7891074323986018,0.7679368741548454,814755574334.0,-7891.0743239860185,-1302460.6709436679,14527521.284844581
10,ADI,-14000.0,2021-10-08,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,166.38619995117188,0.0,166.71183007948468,164.47189771259542,166.24805520491626,0.0,3145900.0,-0.7115657106121355,0.6063608213000833,814758720234.0,9961.919948569897,680037.4245519445,14537483.204793151
11,ADM,15000.0,2021-10-08,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,62.320438385009766,0.0,62.80292979338552,61.85763728385633,62.34013244849061,0.0,2103500.0,-0.625447071912824,0.11076837215481086,814760823734.0,-9381.70607869236,-422512.42063290323,14528101.498714458
12,ADP,-16000.0,2021-10-08,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,206.16000366210938,0.0,208.22000122070312,205.94000244140625,207.9199981689453,0.0,1002500.0,2.308064079852462,0.7029399712820409,814761826234.0,-36929.02527763939,-864582.5110818971,14491172.47343682
13,ADSK,17000.0,2021-10-08,Autodesk,reports,Information Technology,Application Software,"San Rafael, California",1989-12-01,769397.0,1982,,278.94000244140625,0.0,284.3599853515625,278.7300109863281,284.04998779296875,0.0,797300.0,0.353026763128028,0.4226370985709858,814762623534.0,6001.454973176476,6001.454973176476,14497173.928409996
14,AMZN,-12000.0,2021-10-08,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,164.43099975585938,0.0,166.07150268554688,164.41000366210938,165.85000610351562,0.0,39964000.0,-0.3661057659219297,0.14919367114353294,814871929034.0,4393.2691910631565,479291.3614138041,14501567.19760106
15,CCL,13000.0,2021-10-08,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,23.829999923706055,0.0,24.700000762939453,23.760000228881836,24.540000915527344,0.0,32061800.0,-0.8574216069975504,-0.14550995501625003,815080486697.0,-11146.480890968156,-984225.2100910491,14490420.71671009
16,TSLA,11000.0,2021-10-08,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,785.489990234375,0.0,796.3800048828125,780.9099731445312,796.2100219726562,0.0,16738600.0,3.081724125572599,1.1431879360080595,816215792512.0,33898.965381298585,3777828.0004622512,14524319.682091389
0,A,1000.0,2021-10-11,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,149.58782958984375,0.0,151.92108491223075,149.4482335076881,151.0535960598942,0.0,1106300.0,-0.24060215549525335,0.7450784615091526,816387304044.0,-240.60215549525336,-89472.54113271613,14524079.079935893
1,AAL,2000.0,2021-10-11,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,20.1299991607666,0.0,20.510000228881836,19.850000381469727,19.979999542236328,0.0,23646800.0,-0.8654302344250784,0.5389592541351921,816410950844.0,-1730.8604688501568,-547869.9310113334,14522348.219467044
2,AAP,3000.0,2021-10-11,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,209.70614624023438,0.0,213.21575154035668,209.5479784471185,211.56475734697904,0.0,418500.0,9.417593392102667,1.9192356692163781,816411369344.0,28252.780176308002,7917432.566402296,14550600.999643352
3,AAPL,-4000.0,2021-10-11,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,142.21148681640625,0.0,144.2031048998399,141.2156777746894,141.6737566196088,0.0,64452200.0,-0.3218535108957076,2.0298639543331545,816475821544.0,1287.4140435828303,288937.7643033676,14551888.413686935
4,ABBV,5000.0,2021-10-11,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,106.98936462402344,0.0,108.01718123925826,106.93118897705965,107.76507443955346,0.0,4613800.0,-0.24767424193978266,1.548406649869535,816480435344.0,-1238.3712096989134,-271179.6695926356,14550650.042477235
5,ABC,-6000.0,2021-10-11,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,121.1868896484375,0.0,122.52350822743549,118.34533162715584,118.53345094588612,0.0,1414500.0,0.1327003396487705,1.6230671488983397,816481849844.0,-796.202037892623,-87980.00730538658,14549853.840439342
6,ABMD,7000.0,2021-10-11,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,332.1499938964844,0.0,338.6700134277344,331.8699951171875,335.3599853515625,0.0,109800.0,1.7408079773319514,2.1443147912497453,816481959644.0,12185.65584132366,2747203.619796208,14562039.496280666
7,ABT,-8000.0,2021-10-11,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,115.56063079833984,0.0,117.59738220632995,115.53097065169209,116.81629899042548,0.0,3873200.0,-0.6520829958697675,0.1303795136552587,816485832844.0,5216.66396695814,968365.817993442,14567256.160247624
8,ACN,9000.0,2021-10-11,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,323.7278137207031,0.0,325.93889053900983,321.7547197301985,321.97285300491245,0.0,1475900.0,1.8013676585551646,0.5550237475454332,816487308744.0,16212.30892699648,2288653.4210697226,14583468.46917462
9,ADBE,-10000.0,2021-10-11,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,573.0700073242188,0.0,582.280029296875,571.5,574.5,0.0,1410600.0,0.7702217203327365,0.758602939999937,816488719344.0,-7702.217203327365,-1310162.8881469953,14575766.251971293
10,ADI,-14000.0,2021-10-11,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,165.6757354736328,0.0,169.2675139008279,165.57706925955947,165.8928222239013,0.0,1964800.0,-0.7108979123733822,0.5898832895955064,816490684144.0,9952.570773227351,689989.9953251719,14585718.82274452
11,ADM,15000.0,2021-10-11,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,62.990020751953125,0.0,63.462663244708764,62.28104950030269,62.57645293640421,0.0,1955300.0,-0.6197993594422404,0.117761822240668,816492639444.0,-9296.990391633606,-431809.4110245368,14576421.832352886
12,ADP,-16000.0,2021-10-11,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,203.75,0.0,205.75999450683594,203.6300048828125,205.55999755859375,0.0,816900.0,2.2346393534674673,0.695106292108115,816493456344.0,-35754.229655479474,-900336.7407373765,14540667.602697406
13,ADSK,17000.0,2021-10-11,Autodesk,reports,Information Technology,Application Software,"San Rafael, California",1989-12-01,769397.0,1982,,276.5400085449219,0.0,280.29998779296875,276.4100036621094,276.6499938964844,0.0,681000.0,0.3572515756805982,0.40628307553320175,816494137344.0,6073.276786570169,12074.731759746646,14546740.879483975
14,AMZN,-12000.0,2021-10-11,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,162.31500244140625,0.0,164.62950134277344,161.90499877929688,163.75,0.0,40684000.0,-0.37311500930178615,0.14837364922632473,816601073144.0,4477.380111621434,483768.7415254256,14551218.259595597
15,CCL,13000.0,2021-10-11,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,23.8799991607666,0.0,24.440000534057617,23.420000076293945,23.709999084472656,0.0,26631100.0,-0.8562250018626446,-0.14617577452682698,816780472234.0,-11130.92502421438,-995356.1351152635,14540087.334571382
